gene_id	gene_name	GF1	GF2	GF_noICI1	GF_noICI2	ctrl1	ctrl2	effector1	effector2
ENSMUSG00000042510	AA986860	0.0	1.0	0.0	0.0	0.0	2.0	3.0	1.0
ENSMUSG00000063787	Chchd1	81.0	84.0	182.0	21.0	182.0	55.0	111.0	36.0
ENSMUSG00000116891	Gm32679	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000048701	Ccdc6	265.0	161.0	400.0	54.0	427.0	92.0	246.0	94.0
ENSMUSG00000092243	Gm7030	348.0	221.0	518.0	79.0	515.0	127.0	323.0	126.0
ENSMUSG00000024242	Map4k3	63.0	68.0	100.0	19.0	103.0	22.0	49.0	32.0
ENSMUSG00000019818	Cd164	648.0	424.0	1089.0	167.0	1001.0	222.0	522.0	186.0
ENSMUSG00000014226	Cacybp	147.0	150.0	311.0	45.0	341.0	66.0	209.0	64.0
ENSMUSG00000036223	Ska1	10.0	5.0	22.0	2.0	15.0	7.0	11.0	4.0
ENSMUSG00000038415	Foxq1	2.0	1.0	2.0	0.0	2.0	1.0	0.0	0.0
ENSMUSG00000021870	Slmap	469.0	359.0	950.0	112.0	802.0	198.0	496.0	216.0
ENSMUSG00000107877	Gm43951	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0
ENSMUSG00000022236	Ropn1l	3.0	2.0	0.0	0.0	4.0	4.0	0.0	1.0
ENSMUSG00000021070	Bdkrb2	0.0	1.0	1.0	0.0	4.0	0.0	3.0	1.0
ENSMUSG00000084862	Gm16278	4.0	6.0	4.0	1.0	3.0	2.0	3.0	3.0
ENSMUSG00000029291	Rufy3	41.0	38.0	115.0	15.0	91.0	39.0	54.0	20.0
ENSMUSG00000034488	Edil3	2.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000008450	Nutf2	126.0	109.0	257.0	34.0	270.0	66.0	162.0	51.0
ENSMUSG00000001755	Coasy	16.0	22.0	45.0	7.0	52.0	11.0	20.0	7.0
ENSMUSG00000092558	Med20	86.0	74.0	147.0	22.0	128.0	35.0	89.0	46.0
ENSMUSG00000040276	Pacsin1	62.0	52.0	127.0	27.0	108.0	27.0	115.0	43.0
ENSMUSG00000026833	Olfm1	13.0	6.0	10.0	1.0	14.0	8.0	8.0	4.0
ENSMUSG00000107723	Gm43964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000032531	Amotl2	0.0	2.0	2.0	1.0	1.0	0.0	5.0	2.0
ENSMUSG00000047539	Fbxo28	136.0	76.0	211.0	25.0	176.0	53.0	127.0	46.0
ENSMUSG00000033099	Nol12	47.0	51.0	107.0	15.0	108.0	27.0	73.0	24.0
ENSMUSG00000031577	Tti2	26.0	32.0	49.0	17.0	50.0	20.0	36.0	11.0
ENSMUSG00000031808	Slc27a1	22.0	18.0	35.0	4.0	29.0	14.0	24.0	7.0
ENSMUSG00000027340	Slc23a2	179.0	141.0	312.0	58.0	295.0	68.0	210.0	73.0
ENSMUSG00000076928	Trac	928.0	604.0	1414.0	246.0	1474.0	414.0	732.0	374.0
ENSMUSG00000010051	Hyal1	18.0	8.0	27.0	3.0	30.0	6.0	24.0	6.0
ENSMUSG00000068747	Sort1	0.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0
ENSMUSG00000109118	Gm32031	9.0	12.0	8.0	0.0	8.0	1.0	2.0	3.0
ENSMUSG00000021470	Ercc6l2	112.0	75.0	159.0	18.0	175.0	30.0	99.0	55.0
ENSMUSG00000050605	Zfp61	20.0	17.0	26.0	2.0	24.0	8.0	33.0	12.0
ENSMUSG00000110803	Gm20275	389.0	221.0	629.0	103.0	559.0	144.0	399.0	177.0
ENSMUSG00000024862	Klc2	53.0	47.0	89.0	7.0	88.0	20.0	54.0	31.0
ENSMUSG00000060131	Atp8b4	1378.0	1049.0	2953.0	383.0	2528.0	583.0	1609.0	566.0
ENSMUSG00000053746	Ptrh1	4.0	8.0	8.0	1.0	15.0	2.0	15.0	3.0
ENSMUSG00000073758	Sh3d21	19.0	16.0	28.0	7.0	40.0	6.0	17.0	3.0
ENSMUSG00000022422	Dscc1	21.0	16.0	26.0	4.0	23.0	8.0	24.0	8.0
ENSMUSG00000020648	Dus4l	21.0	17.0	42.0	6.0	40.0	16.0	36.0	17.0
ENSMUSG00000100672	Gm28404	0.0	0.0	2.0	1.0	1.0	0.0	3.0	0.0
ENSMUSG00000002345	Borcs8	113.0	93.0	200.0	36.0	200.0	49.0	146.0	50.0
ENSMUSG00000086767	Gm13070	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000005763	Cd247	909.0	878.0	1768.0	288.0	1879.0	445.0	1621.0	495.0
ENSMUSG00000042096	Dao	1.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0
ENSMUSG00000112265	Gm34983	2.0	2.0	8.0	0.0	2.0	2.0	3.0	0.0
ENSMUSG00000020593	Lpin1	94.0	66.0	206.0	49.0	194.0	39.0	128.0	58.0
ENSMUSG00000003380	Rabac1	256.0	198.0	508.0	74.0	426.0	160.0	234.0	96.0
ENSMUSG00000103400	Gm15853	2.0	3.0	6.0	2.0	6.0	1.0	5.0	4.0
ENSMUSG00000090035	Galnt4	7.0	11.0	21.0	3.0	14.0	6.0	10.0	7.0
ENSMUSG00000022940	Pigp	67.0	49.0	152.0	26.0	154.0	50.0	89.0	29.0
ENSMUSG00000079391	Gm2974	3.0	2.0	4.0	0.0	1.0	1.0	0.0	0.0
ENSMUSG00000022913	Psmg1	23.0	14.0	43.0	5.0	26.0	6.0	21.0	9.0
ENSMUSG00000032243	Itga11	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0
ENSMUSG00000028910	Mecr	76.0	48.0	146.0	15.0	126.0	35.0	71.0	37.0
ENSMUSG00000026715	Serpinc1	3.0	4.0	6.0	1.0	5.0	6.0	8.0	3.0
ENSMUSG00000117371	Gm50019	2.0	0.0	1.0	2.0	1.0	4.0	5.0	0.0
ENSMUSG00000087652	Gm15918	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
ENSMUSG00000112547	Gm47096	7.0	1.0	13.0	1.0	8.0	6.0	7.0	3.0
ENSMUSG00000055733	Nap1l3	12.0	9.0	20.0	5.0	27.0	6.0	11.0	17.0
ENSMUSG00000025758	Plk4	130.0	97.0	223.0	32.0	190.0	53.0	142.0	61.0
ENSMUSG00000078919	Dpm1	501.0	403.0	844.0	114.0	806.0	189.0	593.0	221.0
ENSMUSG00000018750	Zbtb4	58.0	42.0	82.0	17.0	72.0	14.0	50.0	17.0
ENSMUSG00000024191	Bnip1	31.0	25.0	48.0	8.0	60.0	12.0	33.0	24.0
ENSMUSG00000029462	Vps29	162.0	137.0	300.0	53.0	300.0	82.0	213.0	65.0
ENSMUSG00000042496	Prdm10	128.0	78.0	170.0	32.0	154.0	41.0	115.0	62.0
ENSMUSG00000034226	Rhov	0.0	2.0	2.0	0.0	1.0	0.0	1.0	1.0
ENSMUSG00000047187	Rab2a	686.0	524.0	1177.0	177.0	1188.0	310.0	767.0	328.0
ENSMUSG00000027985	Lef1	256.0	173.0	472.0	126.0	526.0	187.0	315.0	98.0
ENSMUSG00000055681	Cope	313.0	267.0	568.0	100.0	611.0	151.0	385.0	171.0
ENSMUSG00000018654	Ikzf1	1016.0	641.0	1626.0	279.0	1659.0	337.0	1067.0	387.0
ENSMUSG00000115124	Gm49201	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
ENSMUSG00000118026	Gm50335	6.0	7.0	17.0	3.0	16.0	2.0	7.0	1.0
ENSMUSG00000038550	Ciart	28.0	24.0	33.0	4.0	31.0	10.0	27.0	11.0
ENSMUSG00000112852	Gm47767	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000104529	Rbakdn	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
ENSMUSG00000024524	Gnal	30.0	21.0	48.0	3.0	38.0	8.0	35.0	20.0
ENSMUSG00000036368	Rmdn2	28.0	21.0	43.0	5.0	41.0	12.0	30.0	10.0
ENSMUSG00000115439	Gm36107	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0
ENSMUSG00000060534	Dcc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000060260	Pwwp2b	31.0	34.0	48.0	6.0	35.0	13.0	32.0	19.0
ENSMUSG00000042569	Dhrs7b	44.0	24.0	85.0	7.0	72.0	17.0	66.0	24.0
ENSMUSG00000033308	Dpyd	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000006344	Ggt5	4.0	3.0	4.0	0.0	3.0	4.0	2.0	2.0
ENSMUSG00000050075	Gpr171	337.0	254.0	546.0	96.0	474.0	113.0	291.0	91.0
ENSMUSG00000024981	Acsl5	331.0	189.0	548.0	74.0	471.0	108.0	333.0	124.0
ENSMUSG00000000732	Icosl	9.0	11.0	25.0	4.0	20.0	3.0	8.0	3.0
ENSMUSG00000029364	Wsb2	25.0	18.0	24.0	3.0	33.0	8.0	27.0	11.0
ENSMUSG00000097150	Gm26513	0.0	1.0	1.0	0.0	1.0	1.0	2.0	0.0
ENSMUSG00000039903	Eva1c	1.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0
ENSMUSG00000037949	Ano10	45.0	38.0	73.0	13.0	77.0	33.0	45.0	14.0
ENSMUSG00000037664	Cdkn1c	0.0	1.0	4.0	2.0	3.0	0.0	1.0	0.0
ENSMUSG00000087194	Skint6	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
ENSMUSG00000078651	Aoc2	3.0	0.0	4.0	0.0	4.0	3.0	4.0	0.0
ENSMUSG00000008734	Gprc5b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000087168	Gm15983	1.0	0.0	5.0	0.0	2.0	0.0	2.0	1.0
ENSMUSG00000046605	B3gntl1	44.0	35.0	72.0	9.0	93.0	17.0	51.0	15.0
ENSMUSG00000030067	Foxp1	834.0	554.0	1407.0	269.0	1361.0	367.0	925.0	475.0
ENSMUSG00000028430	Nol6	39.0	44.0	120.0	16.0	94.0	23.0	59.0	23.0
ENSMUSG00000034858	Fam214a	106.0	92.0	191.0	23.0	201.0	39.0	109.0	83.0
ENSMUSG00000068580	Zfyve19	46.0	29.0	83.0	9.0	79.0	16.0	50.0	25.0
ENSMUSG00000025716	Myo3a	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000038895	Zfp653	40.0	16.0	57.0	13.0	48.0	19.0	30.0	22.0
ENSMUSG00000040407	Akap9	642.0	497.0	1155.0	175.0	1026.0	273.0	682.0	285.0
ENSMUSG00000048478	Spata33	0.0	1.0	2.0	1.0	2.0	0.0	0.0	1.0
ENSMUSG00000084941	Gm11944	19.0	7.0	33.0	6.0	28.0	12.0	25.0	7.0
ENSMUSG00000095574	Trbv12-1	69.0	63.0	64.0	11.0	64.0	3.0	52.0	54.0
ENSMUSG00000033355	Rtp4	208.0	129.0	231.0	34.0	217.0	65.0	183.0	96.0
ENSMUSG00000027419	Pcsk2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000044303	Cdkn2a	15.0	20.0	35.0	6.0	40.0	10.0	39.0	17.0
ENSMUSG00000046637	Ttc34	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000028530	Jak1	1786.0	1325.0	3369.0	508.0	2809.0	751.0	1770.0	726.0
ENSMUSG00000021027	Ralgapa1	623.0	514.0	1092.0	162.0	1022.0	303.0	770.0	322.0
ENSMUSG00000041477	Dcp1b	45.0	30.0	74.0	16.0	74.0	28.0	61.0	26.0
ENSMUSG00000024269	Tpgs2	71.0	71.0	134.0	18.0	113.0	31.0	87.0	30.0
ENSMUSG00000114545	Gm32184	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000062488	Ifit3b	44.0	27.0	45.0	10.0	51.0	7.0	50.0	22.0
ENSMUSG00000069601	Ank3	17.0	35.0	45.0	5.0	62.0	1.0	32.0	25.0
ENSMUSG00000097233	Gm17552	0.0	0.0	3.0	0.0	2.0	0.0	1.0	0.0
ENSMUSG00000030269	Mtmr14	158.0	115.0	262.0	44.0	222.0	77.0	157.0	74.0
ENSMUSG00000057897	Camk2b	98.0	29.0	90.0	20.0	75.0	24.0	64.0	40.0
ENSMUSG00000058328	Xlr5a	7.0	5.0	7.0	6.0	3.0	0.0	4.0	1.0
ENSMUSG00000031712	Il15	3.0	2.0	7.0	0.0	1.0	0.0	5.0	3.0
ENSMUSG00000070369	Itgad	1.0	3.0	2.0	6.0	2.0	1.0	0.0	0.0
ENSMUSG00000018293	Pfn1	2668.0	2360.0	5310.0	651.0	5875.0	1538.0	4030.0	1314.0
ENSMUSG00000031984	2810004N23Rik	88.0	78.0	142.0	14.0	176.0	30.0	84.0	34.0
ENSMUSG00000040219	Ttc12	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0
ENSMUSG00000035878	Hykk	3.0	2.0	2.0	0.0	2.0	1.0	5.0	2.0
ENSMUSG00000020994	Pnn	437.0	337.0	736.0	127.0	666.0	190.0	421.0	195.0
ENSMUSG00000031755	Bbs2	8.0	6.0	21.0	1.0	12.0	6.0	6.0	1.0
ENSMUSG00000041670	Rims1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000099587	Gm28967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSMUSG00000042303	Sgsm3	35.0	9.0	37.0	4.0	31.0	11.0	31.0	9.0
ENSMUSG00000068184	Ndufaf2	115.0	77.0	197.0	15.0	168.0	36.0	102.0	39.0
ENSMUSG00000036990	Otud4	354.0	292.0	776.0	94.0	543.0	139.0	343.0	131.0
ENSMUSG00000051185	Fam174a	101.0	57.0	150.0	23.0	142.0	38.0	107.0	35.0
ENSMUSG00000035798	Zdhhc17	66.0	47.0	119.0	18.0	115.0	32.0	83.0	41.0
ENSMUSG00000024949	Sf1	601.0	438.0	1015.0	165.0	906.0	249.0	603.0	251.0
ENSMUSG00000041324	Inhba	1.0	3.0	0.0	1.0	1.0	0.0	1.0	0.0
ENSMUSG00000038473	Nos1ap	1.0	1.0	3.0	0.0	6.0	0.0	0.0	2.0
ENSMUSG00000041688	Amot	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000020361	Hspa4	929.0	600.0	1370.0	197.0	1440.0	347.0	882.0	336.0
ENSMUSG00000038390	Gpr162	5.0	7.0	5.0	3.0	11.0	3.0	10.0	2.0
ENSMUSG00000000355	Mcts1	145.0	81.0	212.0	28.0	181.0	52.0	144.0	46.0
ENSMUSG00000029161	Cgref1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000074466	Gm15417	1.0	3.0	3.0	0.0	1.0	1.0	0.0	1.0
ENSMUSG00000041890	Git2	379.0	288.0	644.0	129.0	667.0	166.0	428.0	184.0
ENSMUSG00000084808	9430091E24Rik	27.0	10.0	49.0	6.0	27.0	11.0	27.0	12.0
ENSMUSG00000051703	Tmem198	2.0	2.0	10.0	3.0	9.0	1.0	8.0	5.0
ENSMUSG00000021754	Map3k1	438.0	345.0	806.0	112.0	863.0	222.0	617.0	238.0
ENSMUSG00000037190	Cyb561d2	76.0	45.0	106.0	16.0	123.0	35.0	93.0	40.0
ENSMUSG00000021831	Ero1l	320.0	297.0	622.0	96.0	611.0	149.0	270.0	112.0
ENSMUSG00000074388	Gm5544	0.0	0.0	1.0	0.0	0.0	1.0	2.0	0.0
ENSMUSG00000112544	Gm48089	0.0	2.0	1.0	1.0	1.0	1.0	2.0	0.0
ENSMUSG00000029431	B3gnt4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000022456	Sept3	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000006717	Acot13	47.0	42.0	83.0	10.0	95.0	15.0	53.0	26.0
ENSMUSG00000054582	Pabpc1l	3.0	9.0	15.0	5.0	15.0	8.0	15.0	9.0
ENSMUSG00000025162	Csnk1d	282.0	242.0	512.0	98.0	458.0	132.0	296.0	135.0
ENSMUSG00000045087	S1pr5	3.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000045165	AI467606	131.0	85.0	203.0	27.0	227.0	80.0	136.0	45.0
ENSMUSG00000037594	Clba1	2.0	1.0	8.0	4.0	11.0	2.0	3.0	1.0
ENSMUSG00000033285	Wdr3	159.0	98.0	272.0	33.0	239.0	57.0	157.0	49.0
ENSMUSG00000090137	Uba52	684.0	505.0	1228.0	279.0	1454.0	508.0	802.0	391.0
ENSMUSG00000097240	Gm26614	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000058427	Cxcl2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000036390	Gadd45a	10.0	11.0	16.0	6.0	12.0	6.0	14.0	8.0
ENSMUSG00000014039	Prdm15	34.0	32.0	67.0	9.0	60.0	19.0	40.0	18.0
ENSMUSG00000027176	Cstf3	189.0	144.0	362.0	58.0	370.0	94.0	292.0	116.0
ENSMUSG00000033024	Klra9	2.0	2.0	2.0	0.0	4.0	2.0	0.0	0.0
ENSMUSG00000025869	Nop16	41.0	34.0	83.0	13.0	77.0	22.0	66.0	19.0
ENSMUSG00000022607	Ptk2	7.0	3.0	7.0	4.0	6.0	4.0	5.0	1.0
ENSMUSG00000025016	Tm9sf3	369.0	311.0	792.0	106.0	612.0	161.0	374.0	138.0
ENSMUSG00000057594	Arl16	27.0	27.0	38.0	5.0	44.0	6.0	36.0	10.0
ENSMUSG00000113361	B930059L03Rik	2.0	3.0	0.0	0.0	2.0	2.0	2.0	1.0
ENSMUSG00000078786	BC024978	6.0	12.0	18.0	2.0	19.0	4.0	16.0	6.0
ENSMUSG00000029265	Dr1	164.0	127.0	287.0	56.0	219.0	62.0	186.0	68.0
ENSMUSG00000109244	Gm44751	1.0	1.0	1.0	2.0	5.0	2.0	3.0	2.0
ENSMUSG00000060098	Prmt7	53.0	49.0	103.0	13.0	115.0	25.0	60.0	19.0
ENSMUSG00000040795	Iqcc	10.0	17.0	23.0	6.0	25.0	12.0	10.0	4.0
ENSMUSG00000018999	Slc35b4	79.0	50.0	112.0	17.0	93.0	26.0	71.0	24.0
ENSMUSG00000049288	Lix1l	2.0	3.0	1.0	0.0	7.0	0.0	4.0	0.0
ENSMUSG00000047832	Cdca4	86.0	78.0	183.0	25.0	156.0	33.0	105.0	47.0
ENSMUSG00000117145	Gm4356	3.0	1.0	4.0	0.0	5.0	0.0	3.0	0.0
ENSMUSG00000033306	Lpp	674.0	496.0	1250.0	154.0	1026.0	252.0	766.0	272.0
ENSMUSG00000031697	Orc6	136.0	101.0	235.0	33.0	247.0	61.0	184.0	63.0
ENSMUSG00000086827	4930461C15Rik	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000024188	Luc7l	327.0	232.0	607.0	95.0	560.0	125.0	344.0	129.0
ENSMUSG00000037361	Sf3b6	373.0	277.0	681.0	109.0	678.0	192.0	470.0	188.0
ENSMUSG00000085762	Lrrc75aos2	2.0	5.0	10.0	1.0	6.0	1.0	3.0	3.0
ENSMUSG00000020814	Mxra7	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000074785	Plxnc1	200.0	209.0	333.0	92.0	381.0	115.0	343.0	182.0
ENSMUSG00000087305	A430035B10Rik	3.0	7.0	7.0	3.0	13.0	2.0	6.0	2.0
ENSMUSG00000108109	Gm44287	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000062209	Erbb4	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSMUSG00000039703	Nploc4	154.0	105.0	238.0	34.0	237.0	52.0	172.0	58.0
ENSMUSG00000020088	Sar1a	250.0	204.0	498.0	70.0	449.0	141.0	262.0	124.0
ENSMUSG00000037216	Lipt1	3.0	1.0	1.0	0.0	4.0	0.0	3.0	1.0
ENSMUSG00000032123	Dpagt1	39.0	38.0	104.0	8.0	72.0	16.0	54.0	15.0
ENSMUSG00000089862	Umad1	125.0	75.0	218.0	30.0	231.0	59.0	208.0	68.0
ENSMUSG00000037692	Ahdc1	90.0	80.0	214.0	29.0	194.0	38.0	132.0	51.0
ENSMUSG00000002109	Ddb2	102.0	59.0	156.0	22.0	151.0	42.0	111.0	48.0
ENSMUSG00000103380	Gm37756	0.0	1.0	0.0	0.0	5.0	1.0	0.0	0.0
ENSMUSG00000036992	Nxt1	82.0	64.0	163.0	32.0	144.0	45.0	118.0	35.0
ENSMUSG00000038369	Ncoa6	149.0	105.0	308.0	38.0	261.0	64.0	186.0	66.0
ENSMUSG00000015363	Trabd	123.0	86.0	263.0	22.0	195.0	52.0	139.0	38.0
ENSMUSG00000026309	Ilkap	177.0	155.0	381.0	65.0	359.0	94.0	224.0	82.0
ENSMUSG00000038020	Rapgefl1	1.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0
ENSMUSG00000090861	Arf4os	2.0	0.0	1.0	1.0	2.0	1.0	3.0	0.0
ENSMUSG00000029822	Osbpl3	1001.0	672.0	1652.0	258.0	1541.0	416.0	1154.0	365.0
ENSMUSG00000110917	Gm33056	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0
ENSMUSG00000059824	Dbp	10.0	5.0	11.0	3.0	8.0	1.0	7.0	5.0
ENSMUSG00000020778	Ten1	91.0	80.0	187.0	22.0	163.0	48.0	138.0	42.0
ENSMUSG00000032578	Cish	289.0	267.0	576.0	73.0	468.0	139.0	340.0	83.0
ENSMUSG00000035873	Pawr	51.0	9.0	38.0	8.0	32.0	15.0	21.0	18.0
ENSMUSG00000027845	Dclre1b	18.0	10.0	28.0	3.0	39.0	5.0	27.0	12.0
ENSMUSG00000054514	Atad3aos	2.0	0.0	2.0	1.0	4.0	0.0	3.0	0.0
ENSMUSG00000086504	Kif16bos	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000051495	Irf2bp2	87.0	70.0	157.0	31.0	103.0	31.0	55.0	37.0
ENSMUSG00000063297	Luzp2	3.0	6.0	8.0	1.0	3.0	2.0	3.0	1.0
ENSMUSG00000070866	Zfp804a	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000025290	Rps24	6705.0	6091.0	14599.0	1907.0	14684.0	5396.0	9465.0	3860.0
ENSMUSG00000072704	Smim10l1	72.0	72.0	152.0	29.0	147.0	42.0	103.0	37.0
ENSMUSG00000087496	Gm13523	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000002329	Mdp1	144.0	142.0	288.0	28.0	282.0	84.0	206.0	73.0
ENSMUSG00000094966	Trav9-2	33.0	17.0	89.0	3.0	35.0	17.0	6.0	1.0
ENSMUSG00000069581	Tspear	1.0	1.0	5.0	1.0	2.0	1.0	2.0	1.0
ENSMUSG00000022801	Lrch3	455.0	312.0	814.0	116.0	773.0	198.0	557.0	181.0
ENSMUSG00000025330	Padi4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000018398	Sept8	2.0	0.0	2.0	0.0	1.0	0.0	1.0	2.0
ENSMUSG00000029029	Wrap73	39.0	29.0	78.0	10.0	81.0	23.0	64.0	17.0
ENSMUSG00000042595	Fam199x	27.0	25.0	53.0	6.0	47.0	20.0	39.0	24.0
ENSMUSG00000049858	Suox	136.0	113.0	322.0	40.0	300.0	62.0	165.0	73.0
ENSMUSG00000050240	Hic2	25.0	12.0	44.0	9.0	42.0	8.0	23.0	13.0
ENSMUSG00000019326	Aoc3	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000016520	Lnx2	131.0	71.0	196.0	28.0	199.0	47.0	137.0	51.0
ENSMUSG00000000399	Ndufa9	161.0	109.0	247.0	34.0	222.0	66.0	158.0	63.0
ENSMUSG00000060012	Kif13b	828.0	640.0	1462.0	193.0	1467.0	390.0	1147.0	413.0
ENSMUSG00000044244	Il20rb	30.0	27.0	54.0	9.0	52.0	8.0	43.0	19.0
ENSMUSG00000074203	G430095P16Rik	0.0	0.0	2.0	2.0	3.0	1.0	2.0	0.0
ENSMUSG00000057596	Trim30d	150.0	94.0	232.0	29.0	263.0	55.0	156.0	59.0
ENSMUSG00000030801	Kat8	31.0	25.0	48.0	6.0	71.0	18.0	49.0	26.0
ENSMUSG00000034412	Tbc1d10a	108.0	74.0	184.0	30.0	135.0	41.0	116.0	41.0
ENSMUSG00000001891	Ugp2	188.0	114.0	311.0	37.0	279.0	81.0	164.0	79.0
ENSMUSG00000054079	Utp18	132.0	112.0	267.0	33.0	232.0	71.0	156.0	70.0
ENSMUSG00000036398	Ppp1r11	116.0	101.0	224.0	28.0	241.0	65.0	200.0	53.0
ENSMUSG00000063253	Scoc	32.0	42.0	74.0	11.0	61.0	18.0	45.0	23.0
ENSMUSG00000027828	Ssr3	295.0	226.0	605.0	68.0	498.0	118.0	286.0	124.0
ENSMUSG00000033257	Ttll4	38.0	27.0	81.0	14.0	57.0	16.0	45.0	21.0
ENSMUSG00000091091	Kcnmb3	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0
ENSMUSG00000032059	Alg9	64.0	36.0	106.0	20.0	135.0	41.0	84.0	27.0
ENSMUSG00000031077	Fadd	11.0	15.0	15.0	1.0	15.0	3.0	8.0	6.0
ENSMUSG00000023007	Prpf40b	4.0	2.0	6.0	1.0	9.0	0.0	9.0	1.0
ENSMUSG00000006998	Psmd2	260.0	269.0	528.0	77.0	437.0	116.0	298.0	105.0
ENSMUSG00000048787	Dcun1d3	124.0	84.0	212.0	26.0	203.0	36.0	143.0	53.0
ENSMUSG00000021670	Hmgcr	519.0	391.0	843.0	168.0	831.0	181.0	457.0	199.0
ENSMUSG00000112150	9530018F02Rik	3.0	6.0	7.0	0.0	4.0	3.0	3.0	4.0
ENSMUSG00000002658	Gtf2f1	289.0	250.0	503.0	71.0	457.0	115.0	304.0	119.0
ENSMUSG00000024487	Yipf5	163.0	129.0	295.0	55.0	328.0	78.0	221.0	95.0
ENSMUSG00000021414	Fam217a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000029312	Klhl8	13.0	7.0	27.0	3.0	26.0	7.0	24.0	3.0
ENSMUSG00000037797	Adh4	2.0	1.0	5.0	2.0	3.0	2.0	0.0	0.0
ENSMUSG00000029328	Hnrnpdl	523.0	405.0	896.0	139.0	841.0	257.0	541.0	222.0
ENSMUSG00000038506	Dcun1d2	31.0	23.0	63.0	12.0	56.0	17.0	42.0	20.0
ENSMUSG00000046679	C87436	58.0	54.0	98.0	25.0	116.0	27.0	83.0	39.0
ENSMUSG00000032777	Gtf3c1	441.0	346.0	756.0	104.0	711.0	165.0	457.0	203.0
ENSMUSG00000059248	Sept9	370.0	308.0	643.0	101.0	625.0	176.0	406.0	155.0
ENSMUSG00000028339	Col15a1	1.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000085093	Gm12737	1.0	3.0	6.0	0.0	3.0	0.0	5.0	3.0
ENSMUSG00000089854	Gm16133	4.0	6.0	5.0	2.0	7.0	7.0	7.0	1.0
ENSMUSG00000050379	Sept6	813.0	493.0	1379.0	172.0	1416.0	303.0	845.0	300.0
ENSMUSG00000108034	4930557K07Rik	3.0	3.0	4.0	1.0	4.0	1.0	5.0	2.0
ENSMUSG00000100130	Gm28379	10.0	3.0	18.0	5.0	14.0	8.0	7.0	6.0
ENSMUSG00000114585	Gm32401	23.0	14.0	48.0	6.0	30.0	13.0	23.0	12.0
ENSMUSG00000032860	P2ry2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
