gene_id	gene_name	GF1	GF2	GF_noICI1	GF_noICI2	ctrl1	ctrl2	effector1	effector2
ENSMUSG00000071655	Ubxn1	1251.0	1885.0	1895.0	2403.0	1596.0	2941.0	1281.0	2789.0
ENSMUSG00000010607	Pigyl	130.0	192.0	185.0	238.0	172.0	284.0	105.0	292.0
ENSMUSG00000030149	Klrk1	486.0	784.0	599.0	717.0	561.0	668.0	745.0	1121.0
ENSMUSG00000097211	BC065403	1.0	2.0	0.0	4.0	1.0	1.0	0.0	1.0
ENSMUSG00000019920	Lims1	354.0	508.0	481.0	674.0	461.0	866.0	330.0	734.0
ENSMUSG00000047045	Tmem164	107.0	161.0	189.0	225.0	168.0	313.0	135.0	291.0
ENSMUSG00000021359	Tfap2a	4.0	3.0	2.0	3.0	0.0	5.0	1.0	8.0
ENSMUSG00000087654	Gm12256	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0
ENSMUSG00000027381	Bcl2l11	1222.0	2174.0	1695.0	2503.0	1344.0	2926.0	1296.0	3244.0
ENSMUSG00000059027	9630013D21Rik	5.0	7.0	3.0	9.0	7.0	5.0	2.0	10.0
ENSMUSG00000076896	Traj33	1.0	1.0	4.0	4.0	1.0	2.0	1.0	0.0
ENSMUSG00000073412	Lst1	40.0	50.0	48.0	98.0	46.0	102.0	30.0	72.0
ENSMUSG00000044501	Zfp758	35.0	56.0	59.0	88.0	45.0	101.0	37.0	98.0
ENSMUSG00000047407	Tgif1	959.0	1596.0	1419.0	2141.0	935.0	2654.0	1391.0	3102.0
ENSMUSG00000063235	Ptpmt1	157.0	237.0	219.0	306.0	180.0	299.0	157.0	352.0
ENSMUSG00000037999	Arap2	630.0	949.0	867.0	1337.0	703.0	1596.0	565.0	1553.0
ENSMUSG00000027715	Ccna2	18.0	20.0	18.0	10.0	29.0	17.0	11.0	30.0
ENSMUSG00000067629	Syngap1	0.0	1.0	1.0	1.0	0.0	1.0	0.0	2.0
ENSMUSG00000044792	Isca1	553.0	937.0	709.0	1396.0	584.0	1838.0	534.0	1547.0
ENSMUSG00000031519	Asb5	1.0	5.0	10.0	5.0	2.0	2.0	1.0	6.0
ENSMUSG00000039556	Ppp1r3f	7.0	5.0	7.0	17.0	5.0	29.0	3.0	26.0
ENSMUSG00000068962	Zfp114	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0
ENSMUSG00000014074	Rnf168	98.0	132.0	146.0	168.0	142.0	222.0	85.0	205.0
ENSMUSG00000055850	Rnf181	365.0	601.0	474.0	837.0	452.0	869.0	315.0	808.0
ENSMUSG00000024812	Tjp2	17.0	27.0	25.0	24.0	14.0	25.0	26.0	54.0
ENSMUSG00000110366	Gm45885	2.0	0.0	1.0	1.0	1.0	2.0	0.0	0.0
ENSMUSG00000087017	4930417H01Rik	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0
ENSMUSG00000022034	Esco2	5.0	7.0	13.0	5.0	5.0	8.0	7.0	10.0
ENSMUSG00000020437	Myo1g	349.0	555.0	491.0	647.0	485.0	790.0	361.0	833.0
ENSMUSG00000034940	Synrg	118.0	184.0	161.0	279.0	158.0	393.0	128.0	292.0
ENSMUSG00000045078	Rnf216	71.0	131.0	79.0	149.0	90.0	162.0	129.0	279.0
ENSMUSG00000021815	Mss51	12.0	20.0	21.0	30.0	21.0	36.0	21.0	31.0
ENSMUSG00000030510	Cers3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
ENSMUSG00000056214	Pard6g	16.0	41.0	48.0	69.0	37.0	120.0	42.0	84.0
ENSMUSG00000114131	Gm47460	2.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0
ENSMUSG00000039131	Gipc2	6.0	9.0	2.0	2.0	6.0	10.0	1.0	7.0
ENSMUSG00000025034	Trim8	121.0	169.0	192.0	286.0	180.0	320.0	121.0	260.0
ENSMUSG00000062082	Cd200r4	48.0	77.0	63.0	70.0	54.0	86.0	42.0	87.0
ENSMUSG00000097842	9330104G04Rik	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
ENSMUSG00000022427	Tomm22	1162.0	1998.0	1861.0	2434.0	1531.0	3146.0	1407.0	3272.0
ENSMUSG00000034329	Brip1	16.0	31.0	42.0	43.0	33.0	53.0	22.0	89.0
ENSMUSG00000089842	Pitpnm2os2	0.0	1.0	1.0	1.0	2.0	2.0	0.0	0.0
ENSMUSG00000095127	Ighv1-82	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
ENSMUSG00000054626	Xlr	6.0	10.0	9.0	21.0	8.0	17.0	13.0	15.0
ENSMUSG00000116627	Gm30124	5.0	2.0	3.0	4.0	1.0	1.0	4.0	4.0
ENSMUSG00000101621	Gm28905	2.0	2.0	2.0	2.0	1.0	5.0	1.0	2.0
ENSMUSG00000017929	B4galt5	101.0	113.0	117.0	124.0	138.0	201.0	102.0	206.0
ENSMUSG00000062070	Pgk1	1544.0	2820.0	2786.0	2891.0	2159.0	3253.0	1590.0	4155.0
ENSMUSG00000028364	Tnc	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000107132	Gm15997	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0
ENSMUSG00000028292	Rars2	64.0	101.0	122.0	136.0	96.0	159.0	60.0	172.0
ENSMUSG00000015944	Castor2	28.0	41.0	38.0	50.0	31.0	78.0	25.0	79.0
ENSMUSG00000064215	Ifi27	1169.0	1814.0	1605.0	2336.0	1407.0	2580.0	1210.0	2653.0
ENSMUSG00000061759	Armt1	48.0	76.0	75.0	108.0	71.0	120.0	51.0	120.0
ENSMUSG00000110766	Gm47214	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
ENSMUSG00000057672	Pkn1	304.0	450.0	473.0	636.0	386.0	876.0	318.0	692.0
ENSMUSG00000110156	Gm42067	10.0	25.0	25.0	33.0	18.0	24.0	20.0	38.0
ENSMUSG00000086255	Gm11534	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENSMUSG00000024902	Mrpl11	265.0	411.0	436.0	546.0	346.0	620.0	284.0	604.0
ENSMUSG00000019952	Poc1b	56.0	93.0	97.0	202.0	87.0	247.0	75.0	243.0
ENSMUSG00000085260	Med9os	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000025193	Cutc	56.0	68.0	76.0	100.0	60.0	119.0	47.0	109.0
ENSMUSG00000028804	Csmd2	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0
ENSMUSG00000022323	Rida	65.0	112.0	116.0	139.0	79.0	162.0	79.0	171.0
ENSMUSG00000105933	Gm43260	4.0	4.0	7.0	6.0	3.0	8.0	3.0	13.0
ENSMUSG00000029922	Mkrn1	550.0	1007.0	800.0	1316.0	680.0	1773.0	613.0	1631.0
