gene_id	gene_name	GF1	GF2	GF_noICI1	GF_noICI2	ctrl1	ctrl2	effector1	effector2
ENSMUSG00000035504	Reep6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSMUSG00000037857	Nufip2	319.0	280.0	181.0	153.0	212.0	116.0	285.0	279.0
ENSMUSG00000109819	B930018H19Rik	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0
ENSMUSG00000032604	Qars	651.0	623.0	335.0	280.0	504.0	283.0	693.0	709.0
ENSMUSG00000021243	Fcf1	723.0	733.0	426.0	338.0	577.0	365.0	806.0	869.0
ENSMUSG00000025364	Pa2g4	1209.0	1290.0	689.0	506.0	1027.0	584.0	1376.0	1424.0
ENSMUSG00000049871	Nlrc3	304.0	270.0	182.0	140.0	211.0	105.0	256.0	310.0
ENSMUSG00000058076	Sdhc	394.0	433.0	243.0	183.0	390.0	221.0	452.0	452.0
ENSMUSG00000100760	Gm4035	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000027546	Atp9a	10.0	8.0	4.0	5.0	10.0	1.0	3.0	7.0
ENSMUSG00000107230	Gm19265	17.0	23.0	16.0	9.0	12.0	10.0	12.0	18.0
ENSMUSG00000032648	Pygm	6.0	4.0	2.0	1.0	1.0	2.0	2.0	5.0
ENSMUSG00000021832	Psmc6	707.0	787.0	353.0	318.0	557.0	356.0	765.0	814.0
ENSMUSG00000020431	Adcy1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ENSMUSG00000029221	Slc30a9	414.0	445.0	224.0	226.0	357.0	227.0	423.0	379.0
ENSMUSG00000045980	Tmem104	82.0	81.0	45.0	30.0	60.0	49.0	78.0	117.0
ENSMUSG00000026047	Poglut2	25.0	48.0	18.0	19.0	29.0	12.0	29.0	33.0
ENSMUSG00000030365	Clec2i	262.0	209.0	138.0	115.0	163.0	55.0	192.0	176.0
ENSMUSG00000087159	Gm15246	2.0	1.0	0.0	1.0	3.0	1.0	3.0	2.0
ENSMUSG00000110747	Gm35657	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
ENSMUSG00000034575	Tent4a	66.0	59.0	37.0	18.0	41.0	31.0	63.0	67.0
ENSMUSG00000072847	A530017D24Rik	4.0	2.0	1.0	5.0	3.0	1.0	6.0	6.0
ENSMUSG00000105402	Gm3716	3.0	3.0	1.0	3.0	1.0	1.0	1.0	4.0
ENSMUSG00000027566	Psma7	2859.0	2928.0	1590.0	1273.0	2288.0	1450.0	3398.0	3188.0
ENSMUSG00000008348	Ubc	10975.0	11600.0	5365.0	5398.0	7268.0	5213.0	11997.0	14892.0
ENSMUSG00000070298	Trcg1	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0
ENSMUSG00000024410	Rmc1	224.0	220.0	119.0	106.0	165.0	102.0	234.0	259.0
ENSMUSG00000025156	Gps1	467.0	498.0	300.0	205.0	394.0	230.0	594.0	493.0
ENSMUSG00000028599	Tnfrsf1b	1549.0	1274.0	744.0	685.0	1013.0	727.0	1440.0	1328.0
ENSMUSG00000043629	1700019D03Rik	13.0	9.0	3.0	5.0	10.0	12.0	28.0	25.0
ENSMUSG00000014599	Csf1	221.0	241.0	178.0	146.0	192.0	195.0	391.0	136.0
ENSMUSG00000026051	Ecrg4	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000031168	Ebp	868.0	937.0	483.0	415.0	715.0	462.0	1020.0	1054.0
ENSMUSG00000109771	Gm35315	4.0	2.0	6.0	0.0	4.0	2.0	4.0	6.0
ENSMUSG00000100781	Gm29481	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0
ENSMUSG00000001036	Epn2	10.0	8.0	6.0	3.0	10.0	2.0	7.0	14.0
